age,semester,attendance_percentage,previous_cgpa,mid_1,mid_2,internal_marks,backlogs,academic_average,attendance_risk_score,internal_average,mid_term_average,previous_cgpa_trend,backlog_severity_score,academic_stability,enc_gender_FEMALE,enc_gender_MALE,enc_gender_OTHER,enc_department_code_AI,enc_department_code_CIVIL,enc_department_code_CS,enc_department_code_DS,enc_department_code_ECE,enc_department_code_EEE,enc_department_code_IT,enc_department_code_MECH,enc_attendance_risk_category_AT_RISK,enc_attendance_risk_category_CRITICAL,enc_attendance_risk_category_NORMAL,enc_backlog_severity_category_MODERATE,enc_backlog_severity_category_NONE,enc_backlog_severity_category_SEVERE,target_cgpa
1.0,0.3333333333333333,0.43267015706806333,-0.3466666666666666,-0.5268575953543618,-0.16381820483605522,0.33900120498058633,0.0,-0.11754562437131776,0.0,0.3390012049805861,-0.3719759474199416,0.2666666666666666,0.0,0.1434747365576871,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.19
1.0,1.0,0.5264921465968595,-0.2814814814814818,-0.1303946152830942,-0.11773642233194093,0.4932387200428434,0.0,0.09915217703693022,0.0,0.49323872004284375,-0.1370437701020846,0.7333333333333333,0.0,0.29694677114293433,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.31
0.0,-1.0,-0.3991623036649215,-0.7318518518518521,-0.6825920549029959,-0.8965691859729081,-1.1160797964921683,0.0,-0.9716913349619194,0.0,-1.1160797964921683,-0.8591805341910231,0.0,0.0,-0.04620372872196704,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.95
0.0,-0.3333333333333333,-0.4469109947643974,-0.885925925925926,-0.9824468787118911,-0.7112292695277886,-1.0330700227607448,0.0,-0.9808880586291128,0.0,-1.0330700227607452,-0.9162354915396455,-1.7333333333333332,0.0,-0.04620372872196704,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.98
1.0,0.3333333333333333,-0.3296335078534021,-0.8800000000000002,-0.9080110861818662,-1.5032282567413602,-0.8017137501673588,0.0,-1.1705704842649802,0.0,-0.801713750167359,-1.3139421059991616,0.06666666666666665,0.0,0.7497973520670088,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.81
1.0,1.0,0.1528795811518327,-0.9096296296296297,-1.8123267784083408,-0.22509178377009792,-1.0844825277814973,1.0,-1.1165397327202182,0.0,-1.0844825277814973,-1.0874003635855134,-0.3333333333333333,0.2,0.6925155363415293,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.69
0.0,-1.0,0.735916230366493,0.9807407407407404,1.1075623597729962,0.8945436131155848,0.4627125451867713,0.0,0.9205345595631552,0.0,0.4627125451867718,1.0784505663543555,0.0,0.0,-0.04620372872196704,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,9.35
0.0,-0.3333333333333333,-0.05403141361256511,1.1288888888888886,0.8161541507192813,0.46056462843397905,0.7513723390012043,0.0,0.7538439430952717,0.0,0.7513723390012051,0.684100125856523,1.6666666666666665,0.0,-0.04620372872196704,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,9.16
1.0,0.3333333333333333,0.4025130890052362,1.0696296296296295,0.8430777352514175,1.1695151284972785,0.8900789931717762,0.0,1.0814772237390424,0.0,0.8900789931717772,1.0896378128933013,-0.6666666666666666,0.0,0.6336125371521211,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,9.2
1.0,1.0,0.5817801047120426,1.0637037037037036,1.0748317275966728,0.2954804405620962,0.9286383719373404,0.0,0.8486851559132056,0.0,0.9286383719373414,0.7299678366661997,-0.06666666666666665,0.0,0.5093218049175898,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,9.24
-1.0,-1.0,0.2785340314136128,0.40592592592592625,0.17421142932559036,1.0591214077731363,0.6774668630338729,0.0,0.7205058198016951,0.0,0.6774668630338734,0.6745909662984192,0.0,0.0,-0.04620372872196704,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8.27
-1.0,-0.3333333333333333,-0.901780104712042,0.4888888888888885,1.116008974528176,-0.04886694518293473,-0.026241799437676214,0.0,0.3917229486995255,0.0505,-0.02624179943767582,0.5615997762550688,0.9333333333333332,0.0,-0.04620372872196704,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.37
0.0,0.3333333333333333,0.7476439790575926,0.5185185185185185,0.8272403325854549,0.5431067223699201,0.5735707591377691,0.0,0.7251041816352918,0.0,0.5735707591377696,0.7355614599356729,0.3333333333333333,0.0,0.4860848419346123,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8.62
0.0,1.0,0.1796858638743464,0.5777777777777776,0.4767058202454788,0.40182301557159156,0.3979113669835315,0.0,0.4819657996838627,0.0,0.3979113669835317,0.47210180394350354,0.6666666666666666,0.0,0.6060524182653337,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8.19
0.0,-1.0,0.4343455497382201,1.2414814814814807,0.3241388412300374,0.48335232307887094,0.4134422278752175,0.0,0.46299755712027524,0.0,0.4134422278752174,0.43630261501887757,0.0,0.0,-0.04620372872196704,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,9.27
0.0,-0.3333333333333333,0.3179057591623038,1.081481481481481,0.19057674541375128,0.34915812128117474,0.49912973624313794,0.0,0.3940221296163242,0.0,0.4991297362431383,0.29086841001258507,-1.7999999999999998,0.0,-0.04620372872196704,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8.81
1.0,0.3333333333333333,0.2785340314136128,0.9451851851851845,0.10083146363996282,0.10760855804532223,-0.021957424019280268,0.0,0.08363270584854132,0.0,-0.021957424019279657,0.11019437840861333,-1.5333333333333332,0.0,1.3064036746825185,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8.78
1.0,1.0,-0.1629319371727743,0.8918518518518512,0.10030355021776378,0.08735282947208481,0.5928504485205512,0.0,0.29573214542319265,0.0,0.5928504485205514,0.0984477695427208,-0.5999999999999999,0.0,1.378816536071332,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8.5
-2.0,-1.0,0.6571727748691099,-0.1985185185185185,0.09080110861818576,0.3754905684263835,0.11782032400589042,2.0,0.23135507975283828,0.0,0.11782032400589117,0.25283177178016963,0.0,0.4,-0.04620372872196704,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.31
-2.0,-0.3333333333333333,-0.2148691099476438,-0.0800000000000004,0.384848884782895,0.4666413470059504,0.45253715356808083,0.0,0.492312113809455,0.0,0.4525371535680817,0.4586771080967691,1.3333333333333333,0.0,-0.04620372872196704,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.65
-1.0,0.3333333333333333,0.08418848167539347,0.020740740740740823,0.2829615942985341,0.212431953411824,0.5998125585754446,1.0,0.41184078172151106,0.0,0.5998125585754454,0.2645783806460629,1.1333333333333333,0.2,0.9546068630099973,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.94
-1.0,1.0,-0.11518324607329843,0.1096296296296294,-0.18213013065857206,0.21344473984048637,1.0325344758334443,0.0,0.3986204914499209,0.0,1.0325344758334452,0.01901831911620692,0.9999999999999998,0.0,1.1631991353688194,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.7
0.0,-1.0,-0.8029319371727743,0.13925925925925892,0.8763362808499399,0.45803266236232454,0.15852189048065304,0.0,0.5624371317718059,0.0348,0.1585218904806532,0.7148650538386233,0.0,0.0,-0.04620372872196704,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.92
0.0,-0.3333333333333333,-0.15204188481675374,0.2814814814814813,0.389072192160485,0.5122167362957335,0.10121836925960565,0.0,0.38540020117832996,0.0,0.10121836925960598,0.4866452244441331,1.5999999999999996,0.0,-0.04620372872196704,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.99
1.0,0.3333333333333333,-0.7535078534031405,0.305185185185185,0.3478949452289817,0.09191036840106333,0.15048868657116016,0.0,0.22905589883603952,0.0269,0.15048868657116093,0.23269472801006758,0.2666666666666666,0.0,0.7719535260740341,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.13
1.0,1.0,0.14450261780104784,0.3348148148148145,0.5949584268180014,0.05241169768325089,0.26295354130405657,0.0,0.344014944675959,0.0,0.26295354130405646,0.3412110194378406,0.3333333333333333,0.0,0.7449338016752229,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8.24
-1.0,-1.0,-0.6127748691099475,0.16888888888888898,0.46139633100171523,0.07368021268514995,0.2854465122506359,0.0,0.3118264118407814,0.0045,0.28544651225063616,0.2824779751083755,0.0,0.0,-0.04620372872196704,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.88
-1.0,-0.3333333333333333,-0.885026178010471,0.25777777777777755,0.45875676389072156,0.08431447018609985,0.011246485473289262,0.0,0.21698519902284832,0.0479,0.011246485473289552,0.28695287372395445,0.9999999999999998,0.0,-0.04620372872196704,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.93
0.0,0.3333333333333333,-1.043350785340314,0.26962962962962966,0.12775504817209904,0.10963413090264625,0.5044852055161327,0.0,0.28251185515160165,0.0731,0.5044852055161333,0.12529716123619047,0.1333333333333333,0.0,0.4558227506079438,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.01
0.0,1.0,-0.8322513089005226,0.2933333333333334,0.3521182526065717,0.5101911634384102,0.36310081670906347,0.0,0.465296738037074,0.0395,0.36310081670906413,0.4653894560201367,0.2666666666666666,0.0,0.4498784112402054,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.04
-1.0,-1.0,0.14198952879581214,-0.8148148148148148,0.1662927279926087,-0.27674389163185237,0.14995313964386114,1.0,0.023854002011782834,0.0,0.1499531396438609,-0.06712347923367458,0.0,0.2,-0.04620372872196704,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.4
-1.0,-0.3333333333333333,-0.3547643979057591,-0.6192592592592592,-0.3732347894945231,-0.26509684770224085,-0.3529254250903737,0.0,-0.3474637160511567,0.0,-0.35292542509037406,-0.34680464270731465,2.1999999999999997,0.0,-0.04620372872196704,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.59
0.0,0.3333333333333333,-0.059057591623036504,-0.5600000000000002,-0.13725748977167782,-0.001265983035827608,0.06962110054893544,1.0,-0.011208506969392573,0.0,0.0696211005489357,-0.07607327646483086,0.6666666666666666,0.2,1.169683869224534,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.79
0.0,1.0,-0.481256544502617,-0.5066666666666669,-0.9064273459152699,0.18913786555260162,-0.6148078725398319,0.0,-0.46299755712027607,0.0,-0.6148078725398316,-0.3781289330163617,0.5999999999999999,0.0,1.1804917589840584,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.53
0.0,-1.0,-0.02303664921465897,-0.10370370370370413,0.39699089349346667,-0.5572857323711865,-0.5639309144463788,1.0,-0.2543468889208217,0.0,-0.5639309144463789,-0.1001258565235635,0.0,0.2,-0.04620372872196704,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.16
0.0,-0.3333333333333333,-0.037277486910994195,-0.16888888888888898,-0.3579253002507595,0.17445246233700437,-0.29401526308742854,0.0,-0.1549073142692919,0.0,-0.2940152630874285,-0.09621032023493292,-0.7333333333333333,0.0,-0.04620372872196704,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.5
1.0,0.3333333333333333,0.25759162303664945,-0.06814814814814828,-0.30091065065329287,0.5137359159387264,-0.29401526308742854,1.0,-0.00546055467739611,0.0,-0.2940152630874285,0.1213816249475591,1.1333333333333333,0.2,0.4196163199135369,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.23
1.0,1.0,0.1285863874345559,-0.0859259259259262,0.2650125379437769,0.331940751993923,-0.12317579327888667,0.0,0.19226900416726525,0.0,-0.12317579327888623,0.32107397566773854,-0.19999999999999996,0.0,0.3547689813563902,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.3
0.0,-1.0,-0.7442931937172768,-0.6192592592592592,-0.5231622013989708,-0.30611469806304614,-0.565002008300978,0.0,-0.4934617042678548,0.0255,-0.5650020083009778,-0.4486085862117193,0.0,0.0,-0.04620372872196704,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.64
0.0,-0.3333333333333333,-0.4309947643979054,-0.47703703703703737,-1.075359641018873,-0.14457526269148016,-0.8440219574240195,0.0,-0.7325765196148871,0.0,-0.8440219574240201,-0.6522164732205293,1.5999999999999996,0.0,-0.04620372872196704,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.37
1.0,0.3333333333333333,0.48460732984293287,-0.5600000000000002,-0.3806255774053058,-0.39675908342828187,-0.17780157986343592,0.0,-0.33769219715476345,0.0,-0.17780157986343564,-0.4234372814990915,-0.9333333333333332,0.0,0.6055120237773575,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.5
1.0,1.0,0.5667015706806283,-0.5600000000000002,-0.47037085917909494,-0.3881503987846567,-0.3481055027446788,0.0,-0.42793504813910066,0.0,-0.34810550274467844,-0.46650818067403266,0.0,0.0,0.4871656309105647,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.66
-1.0,-1.0,-2.0368586387434555,-0.9570370370370371,-1.0479081430645374,-1.4429674642359795,-1.5573704645869597,0.0,-1.468889208219571,0.2312,-1.5573704645869604,-1.3547755558663133,0.0,0.0,-0.04620372872196704,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.21
-1.0,-0.3333333333333333,-3.0630366492146597,-1.3244444444444445,-0.7950376138313318,-1.7240156981896448,-1.391886464051413,0.0,-1.4246299755712024,0.3945,-1.3918864640514133,-1.3760313242903097,-4.133333333333333,0.0,-0.04620372872196704,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.03
0.0,0.3333333333333333,-2.4883769633507846,-1.377777777777778,-1.2469315032334698,-1.1836941384985444,-1.4888204578926234,0.0,-1.4188820232792063,0.3031,-1.4888204578926236,-1.3167389176338982,-0.5999999999999999,0.0,2.04296136179411,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0
0.0,1.0,-2.6835602094240834,-1.4014814814814816,-1.642866569882539,-1.0135460184833527,-1.2012317579327894,1.0,-1.3953154188820225,0.3341,-1.2012317579327896,-1.4330862816389325,-0.2666666666666666,0.2,1.8500405295865983,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.94
0.0,-1.0,0.0029319371727757736,0.24592592592592594,0.39751880691566494,0.7188251677427521,0.9018610255723652,0.0,0.7532691478660726,0.0,0.9018610255723661,0.6052300377569567,0.0,0.0,-0.04620372872196704,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8.22
0.0,-0.3333333333333333,0.38073298429319385,0.4592592592592595,1.1218160221723623,0.6307127484491708,1.2671040299906278,0.0,1.1136657565742198,0.0,1.267104029990628,0.9397287092714297,2.3999999999999995,0.0,-0.04620372872196704,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8.79
1.0,0.3333333333333333,-0.2575916230366483,0.6251851851851851,0.8388544278738276,0.6904671477402207,0.9157852456821526,0.0,0.9078890645207641,0.0,0.9157852456821529,0.8233813452663955,1.8666666666666665,0.0,1.6873817887057552,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8.83
1.0,1.0,0.3421989528795818,0.6903703703703699,0.22964233865645992,0.5279149259399923,0.34275003347168254,0.0,0.4198879149303055,0.0,0.3427500334716828,0.410571947979303,0.7333333333333333,0.0,1.7624966225344503,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8.29
0.0,-1.0,0.8900523560209425,-0.15703703703703736,0.06862874488583853,0.22863653627041405,-0.12478243406078525,0.0,0.08133352493174258,0.0,-0.12478243406078457,0.1599776255069213,0.0,0.0,-0.04620372872196704,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.22
0.0,-0.3333333333333333,0.9478534031413622,-0.13333333333333364,-0.0005279134221990292,0.6357766805924798,0.00589101620029376,1.0,0.25664606983762045,0.0,0.0058910162002944995,0.34848272968815497,0.2666666666666666,0.2,-0.04620372872196704,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.24
1.0,0.3333333333333333,1.0517277486911,-0.12740740740740733,-0.3214992741190445,-0.41397645271553357,-0.29562190386932713,0.0,-0.36470757292714445,0.0,-0.2956219038693268,-0.40162215074814755,0.06666666666666665,0.0,0.09700081059173198,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.3
1.0,1.0,0.5876439790575917,-0.11555555555555573,0.9486604196911693,-0.04025826053930887,0.16227071897174922,0.0,0.4014944675959187,0.0,0.16227071897174994,0.4776954272129768,0.1333333333333333,0.0,0.11267225074304243,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.88
-1.0,-1.0,-1.1380104712041879,-1.0222222222222226,-1.6333641282829614,-1.6490695024686672,-1.3902798232695144,0.0,-1.6999568903578095,0.0881,-1.3902798232695148,-1.7787721996923516,0.0,0.0,-0.04620372872196704,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.19
-1.0,-0.3333333333333333,-1.7872251308900517,-1.3362962962962963,-1.3123927675861156,-1.1816685656412207,-1.3656446646137372,2.0,-1.397614599798821,0.1915,-1.3656446646137377,-1.3503006572507352,-3.5333333333333328,0.4,-0.04620372872196704,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.89
0.0,0.3333333333333333,-2.252984293193717,-1.4251851851851853,-1.668734327570278,-1.7609824028358023,-1.8894095595126528,3.0,-1.9333237534128456,0.2656,-1.8894095595126534,-1.8593203747727598,-0.9999999999999998,0.6,1.8846257768170767,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.86
0.0,1.0,-2.147434554973821,-1.6562962962962962,-1.202058862346575,-1.4227117356627423,-1.6639443031195613,0.0,-1.5556832878287101,0.2488,-1.6639443031195618,-1.4252552090616706,-2.5999999999999996,0.0,2.347203458524723,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.02
0.0,-1.0,-0.19811518324607286,-0.9807407407407409,-0.5696185825524614,-0.7937713634637297,-1.0577051814165221,4.0,-0.8711021698519898,0.0,-1.0577051814165221,-0.7428331701859885,0.0,0.8,-0.04620372872196704,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.73
0.0,-0.3333333333333333,-0.08502617801047126,-1.6088888888888888,-0.10769433812854719,-0.2078744144828462,-0.931316106573839,1.0,-0.43655697657709414,0.0,-0.9313161065738392,-0.17452104600755167,-7.0666666666666655,0.2,-0.04620372872196704,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.98
1.0,0.3333333333333333,-0.244188481675392,-1.5318518518518518,-1.2147287844793455,-0.5309532852259781,-0.840273128932923,2.0,-0.9280068975427501,0.0,-0.8402731289329233,-0.9397287092714314,0.8666666666666666,0.4,3.0778168062685762,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.64
1.0,1.0,-0.6680628272251304,-1.5792592592592594,-0.4423914478025607,-0.743638435244968,-1.1139376087829702,2.0,-0.8262681419744212,0.0133,-1.1139376087829704,-0.6477415746049512,-0.5333333333333332,0.4,2.6714401513104566,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.15
-2.0,-1.0,0.9595811518324617,0.7851851851851848,0.5020456645110195,-0.029117609824028508,1.013254786450662,0.0,0.5480672510418159,0.0,1.0132547864506627,0.24723814851069714,0.0,0.0,-0.04620372872196704,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8.78
-2.0,-0.3333333333333333,0.8339267015706817,0.7911111111111105,0.748053319255641,0.8525129763261171,0.35828089436336846,0.0,0.736600086219284,0.0,0.3582808943633685,0.8647741574604948,0.06666666666666665,0.0,-0.04620372872196704,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8.61
-1.0,0.3333333333333333,1.1572774869109959,0.7437037037037031,0.3178038801636528,0.7735156348904929,0.4134422278752175,0.0,0.5704842649806002,0.0,0.4134422278752174,0.5929240665641167,-0.5333333333333332,0.0,0.18940826803566604,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8.66
-1.0,1.0,0.8414659685863876,0.7318518518518515,0.19163257225814934,1.026712242055957,0.5799973222653634,0.0,0.679695358528524,0.0,0.5799973222653635,0.6662005313942096,-0.1333333333333333,0.0,0.22345312077816806,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8.47
0.0,-1.0,0.814659685863875,0.6666666666666666,-0.04223307377590133,0.9786048866945187,1.1342883920203504,0.0,0.775111366575657,0.0,1.1342883920203513,0.5157320654453914,0.0,0.0,-0.04620372872196704,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,8.2
0.0,-0.3333333333333333,0.8950785340314138,0.4474074074074068,1.0980599181734187,1.3032029370806435,0.8975766501539693,0.0,1.2269004167265405,0.0,0.8975766501539699,1.2988393231715838,-2.4666666666666663,0.0,-0.04620372872196704,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,8.57
1.0,0.3333333333333333,1.2309947643979064,0.5540740740740744,1.355681668206413,0.685403215596911,0.6780024099611727,0.0,1.0084782296306938,0.0,0.6780024099611728,1.0941127115088793,1.1999999999999997,0.0,0.9535260740340449,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,8.57
1.0,1.0,1.0324607329842934,0.595555555555555,0.9776956579121017,1.3032029370806435,0.9784442361761948,0.0,1.2125305359965506,0.0,0.9784442361761952,1.2350720178995938,0.4666666666666666,0.0,0.7897865441772495,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,8.81
-2.0,-1.0,-1.6640837696335073,-0.7140740740740741,-1.596410188729048,-1.8521331814153696,-1.7549872807604772,3.0,-1.8936628825980737,0.1719,-1.7549872807604776,-1.8716263459656,0.0,0.6,-0.04620372872196704,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.86
-2.0,-0.3333333333333333,-2.882931937172774,-1.5318518518518518,-2.205622277946416,-1.4009368274465126,-1.8197884589637174,1.0,-1.967236671935622,0.3659,-1.8197884589637177,-1.9449028107956938,-9.199999999999998,0.2,-0.04620372872196704,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.63
